id_cp_interaction	partner_a	partner_b	protein_name_a	protein_name_b	annotation_strategy	source	is_ppi	curator	reactome_complex	reactome_reaction	reactome_pathway	complexPortal_complex	comments
CPI_CS0DEBE7B69	IL1_receptor	P18510		IL1RA_HUMAN	curated	1irPDB_partially	TRUE	RVentoTormo					
CPI_CS0DF85303A	BMR1B_AVR2A	P18075		BMP7_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0E1BF543E	ACVR1_BMPR2	P22003		BMP5_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0E4E75E3B	BMPR1A_BMPR2	P12643		BMP2_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0E5078EDE	BMR1A_AVR2B	Q7Z4P5		GDF7_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0E54FF657	BMPR1A_BMPR2	P12644		BMP4_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0E5D1ECCE	PlexinA1_complex3	Q14563		SEM3A_HUMAN	curated	PMID:22325954	TRUE	RVentoTormo					
CPI_CS0E661878B	LIFR	P13725		ONCM_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_CS0E7C1314F	ACVR_1B2B_receptor	P27539		GDF1_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0E80B08E2	IL21_receptor	Q9HBE4		IL21_HUMAN	curated	3tgPDB:\w+_partially;uniprot	TRUE	RVentoTormo					
CPI_CS0E8ADC968	IL20_receptor_Type_II	Q9NYY1		IL20_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_CS0E997FABD	BMR1B_AVR2B	P12644		BMP4_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0EB5F7B6F	CNTF_1R	Q9UBD9		CLCF1_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_CS0EC80CA59	ACVR_1A2A_receptor	P22003		BMP5_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0EE8AEA34	IL13_receptor	P35225		IL13_HUMAN	curated	3bpo;PDB	TRUE	RVentoTormo					
CPI_CS0EF793D6A	BMPR1B_BMPR2	P22004		BMP6_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0F6472748	IL36_receptor	Q9UHA7		IL36A_HUMAN	curated	uniprot	TRUE	RVentoTormo					
CPI_CS0F670E8BC	MIS_receptor_2	P03971		MIS_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0F6CFB979	BMPR1A_BMPR2	P22004		BMP6_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0FB8775FC	IL5_receptor	P05113		IL5_HUMAN	curated	3qt2;PDB_partially	TRUE	RVentoTormo					
CPI_CS0FBBCDD66	IL4_receptor	P05112		IL4_HUMAN	curated	3qb7;PDB	TRUE	RVentoTormo					
CPI_CS0FCC00896	ACVR_1A2B_receptor	P22003		BMP5_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_CS0FFBA02F8	ACVR_1A2A_receptor	P22004		BMP6_HUMAN	curated	PMID:22710174	TRUE	RVentoTormo					
CPI_SC00064A9CE	Q9P218	integrin_a2b1_complex	COKA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0014D5A6E	Q07092	integrin_a11b1_complex	COGA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC001669E22	O95390	TGFR_AVR2A	GDF11_HUMAN		curated	PMID:22710174	TRUE	RVentoTormo					
CPI_SC0017F527E	P39060	integrin_a10b1_complex	COIA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC001AFA16D	Q99748	RET_receptor_2	NRTN_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0035F0B0F	Q14993	integrin_a11b1_complex	COJA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC004A436C5	Q99715	integrin_a1b1_complex	COCA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC006E22794	P08123	integrin_a1b1_complex	CO1A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC00756BB93	P04216	integrin_aVb3_complex	THY1_HUMAN		curated	PMID:29212879;PMID:18346467;https:www.ncbi.nlm.nih.gov	TRUE	RVentoTormo					
CPI_SC0077CEB82	P10600	TGFbeta_receptor2	TGFB3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC007890A1C	P12830	integrin_aEb7_complex	CADH1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0082A7233	P53420	integrin_a11b1_complex	CO4A4_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC008F4294F	Q02388	integrin_a10b1_complex	CO7A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0092846B0	P20908	integrin_a11b1_complex	CO5A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC00A0B0892	A8TX70	integrin_a10b1_complex	CO6A5_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC00ACA947E	P39905	RET_receptor_1	GDNF_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC00BE2EEE3	Q9P218	integrin_a1b1_complex	COKA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC00C0800EB	P53420	integrin_a10b1_complex	CO4A4_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC01115AAD1	Q03692	integrin_a1b1_complex	COAA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC01195CB48	P24821	integrin_a8b1_complex	TENA_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC011F01833	P08123	integrin_a10b1_complex	CO1A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0147A8A42	Q96A83	integrin_a10b1_complex	COQA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC015980AEB	Q05707	integrin_a10b1_complex	COEA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC016235D3A	P02458	integrin_a1b1_complex	CO2A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC017215F7F	O95390	TGFR_AVR2B	GDF11_HUMAN		curated	PMID:22710174	TRUE	RVentoTormo					
CPI_SC01833C7FC	P14555	integrin_a4b1_complex	PA2GA_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC019DBDA78	P19320	integrin_aDb2_complex	VCAM1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC01AB9BED7	P10451	integrin_a9b1_complex	OSTP_HUMAN		curated	PMID:1830891;PMID:8970045	TRUE	RVentoTormo					
CPI_SC01C699B73	A6NMZ7	integrin_a10b1_complex	CO6A6_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC01E9FAC20	Q07092	integrin_a2b1_complex	COGA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC01EA4FF6B	P02452	integrin_a2b1_complex	CO1A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC01F1F24AA	Q14050	integrin_a2b1_complex	CO9A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC01FFC9392	P02751	integrin_a2b1_complex	FINC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0200AC9E3	P07996	integrin_a2Bb3_complex	TSP1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC02017BE74	P08572	integrin_a11b1_complex	CO4A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC02131C05A	Q99715	integrin_a10b1_complex	COCA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC02392F4AF	P02462	integrin_a2b1_complex	CO4A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC023986FB9	O14793	TGFR_AVR2A	GDF8_HUMAN		curated	PMID:22710174	TRUE	RVentoTormo					
CPI_SC0247375A7	Q9UMD9	integrin_a11b1_complex	COHA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0247E9ADB	Q14055	integrin_a11b1_complex	CO9A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0273E24EB	Q5T4W7	RET_receptor_3	ARTN_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC02AE206BE	P12111	integrin_a1b1_complex	CO6A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC02B111AB0	P12109	integrin_a10b1_complex	CO6A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC02BFEEC8A	P07996	integrin_a3b1_complex	TSP1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC02E74AFA5	P08253	integrin_aVb3_complex	MMP2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC02F06FF62	P27658	integrin_a1b1_complex	CO8A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC032246C72	P61812	TGFbeta_receptor2	TGFB2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0329D5397	P32942	integrin_aLb2_complex	ICAM3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC033E22B14	P01127	PDGFR_complex	PDGFB_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC03446A95E	P06734	integrin_aXb2_complex	FCER2_HUMAN		curated	PMID:7621072	TRUE	RVentoTormo					
CPI_SC035134F18	P20908	integrin_a2b1_complex	CO5A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC035953E6B	Q02388	integrin_a1b1_complex	CO7A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC036D78A43	P02458	integrin_a2b1_complex	CO2A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC037C3901A	Q96P44	integrin_a11b1_complex	COLA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC039D075C6	P39059	integrin_a2b1_complex	COFA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC03ADD2063	P39060	integrin_a11b1_complex	COIA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC03BFF1D95	P39059	integrin_a11b1_complex	COFA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC03C093767	Q03692	integrin_a2b1_complex	COAA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC03D71E025	Q02388	integrin_a11b1_complex	CO7A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC03DD752AB	P53420	integrin_a2b1_complex	CO4A4_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC03DD946B2	P61812	TGFbeta_receptor1	TGFB2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC04085F9F9	P12109	integrin_a11b1_complex	CO6A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC040B3EFBC	Q8NFW1	integrin_a1b1_complex	COMA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC040C26CBD	Q96P44	integrin_a2b1_complex	COLA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC041215790	Q96A83	integrin_a11b1_complex	COQA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC041DEF0FB	P20908	integrin_a10b1_complex	CO5A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC044E3F9B6	P09038	integrin_aVb3_complex	FGF2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0458F68A5	P08572	integrin_a1b1_complex	CO4A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC047CEF2DD	Q9HC73	TSLPR	CRLF2_HUMAN		curated	DOI_10.1038ncomms14937	TRUE	RVentoTormo					
CPI_SC04936738A	P12107	integrin_a10b1_complex	COBA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC04AED00CE	P24821	integrin_aVb6_complex	TENA_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC04B0064C4	P39060	integrin_a2b1_complex	COIA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC04B354AE3	P25067	integrin_a2b1_complex	CO8A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC04F2478E9	P02751	integrin_a3b1_complex	FINC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC04FDBA606	P00747	integrin_a2Bb3_complex	PLMN_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0517A327B	Q14050	integrin_a10b1_complex	CO9A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC051B1E9C4	Q9P218	integrin_a11b1_complex	COKA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0527EEE7A	P01024	integrin_aMb2_complex	CO3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC052A417CB	Q01955	integrin_a2b1_complex	CO4A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0530C27A8	P04004	integrin_aVb3_complex	VTNC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC053BBE2B1	Q07092	integrin_a1b1_complex	COGA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC054484F7B	P02461	integrin_a2b1_complex	CO3A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0545E2502	P05997	integrin_a1b1_complex	CO5A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC05565E8CE	Q14031	integrin_a10b1_complex	CO4A6_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC056BF6CBB	P24821	integrin_a9b1_complex	TENA_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC058845C44	P27658	integrin_a2b1_complex	CO8A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC058F72F90	P35555	integrin_a5b1_complex	FBN1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0592EC3D0	P32004	integrin_a5b1_complex	L1CAM_HUMAN		curated	PMC2120661	TRUE	RVentoTormo					
CPI_SC05992FDC8	P20908	integrin_a1b1_complex	CO5A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC05A209BEC	P06734	integrin_aVb3_complex	FCER2_HUMAN		curated	PMID:10037797	TRUE	RVentoTormo					
CPI_SC05B2AA866	Q99715	integrin_a11b1_complex	COCA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC05B6D413B	P20849	integrin_a1b1_complex	CO9A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC05CCF815E	P08123	integrin_a2b1_complex	CO1A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC05CE52A12	A8TX70	integrin_a11b1_complex	CO6A5_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC05D87F723	A6NMZ7	integrin_a2b1_complex	CO6A6_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC05D8C0EF5	Q2UY09	integrin_a10b1_complex	COSA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC05F111D21	Q8IZC6	integrin_a11b1_complex	CORA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0606C6896	A8TX70	integrin_a2b1_complex	CO6A5_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC060984F83	Q05707	integrin_a11b1_complex	COEA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC061137A41	Q14031	integrin_a2b1_complex	CO4A6_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC062C5C6C2	P14555	integrin_a5b1_complex	PA2GA_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC062D34C2A	P19320	integrin_a9b1_complex	VCAM1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC06364D669	P02751	integrin_a4b1_complex	FINC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC063BC3DDE	P13598	integrin_aLb2_complex	ICAM2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC064937925	P01562	Type_I_IFNR	IFNA1_HUMAN		curated	PMID:9208871	TRUE	RVentoTormo					
CPI_SC06525B099	P32004	integrin_aVb3_complex	L1CAM_HUMAN		curated	PMID:9396761	TRUE	RVentoTormo					
CPI_SC0672FBD31	P02462	integrin_a1b1_complex	CO4A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC067433F6B	P02461	integrin_a10b1_complex	CO3A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0674C647E	Q01955	integrin_a11b1_complex	CO4A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC067AD890A	P04004	integrin_aVb1_complex	VTNC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC067EE23E1	Q14055	integrin_a10b1_complex	CO9A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0681D30FE	P08123	integrin_a11b1_complex	CO1A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC06873D10F	Q9UMD9	integrin_a2b1_complex	COHA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC069F95780	P25067	integrin_a1b1_complex	CO8A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC069F9E62C	Q2UY09	integrin_a11b1_complex	COSA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC06ACCFA52	Q17RW2	integrin_a11b1_complex	COOA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC06B4C6DD5	Q9UMD9	integrin_a10b1_complex	COHA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC06E5E0C83	P12107	integrin_a1b1_complex	COBA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC070D5A96F	P57087	integrin_a4b1_complex	JAM2_HUMAN		curated	PMID:12070135	TRUE	RVentoTormo					
CPI_SC07222A428	P08572	integrin_a2b1_complex	CO4A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0725E3A76	Q5TAT6	integrin_a10b1_complex	CODA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC07312BD5C	P06734	integrin_aMb2_complex	FCER2_HUMAN		curated	PMID:7621072;PMID:8745401	TRUE	RVentoTormo					
CPI_SC07375C073	P12111	integrin_a10b1_complex	CO6A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0755598EE	P07996	integrin_aVb3_complex	TSP1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC077B6280E	Q8IZJ0	Type_III_IFNR	IFNL2_HUMAN		curated	PMID:9208871	TRUE	RVentoTormo					
CPI_SC077EB8064	P01566	Type_I_IFNR	IFN10_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC07A2679B1	P01571	Type_I_IFNR	IFN17_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC07B4ED8C9	Q8IU54	Type_III_IFNR	IFNL1_HUMAN		curated	PMID:9208871	TRUE	RVentoTormo					
CPI_SC07BE7830D	P10451	integrin_a4b1_complex	OSTP_HUMAN		curated	PMID:1830891;PMID:8970045	TRUE	RVentoTormo					
CPI_SC07E0348EF	A6NMZ7	integrin_a11b1_complex	CO6A6_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC07E958BDE	P25940	integrin_a11b1_complex	CO5A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC07ECBFCA7	P02452	integrin_a10b1_complex	CO1A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC07FB88720	Q01955	integrin_a1b1_complex	CO4A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08067D831	P04004	integrin_a2Bb3_complex	VTNC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0814068D9	P12110	integrin_a2b1_complex	CO6A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08226CD3B	Q14055	integrin_a2b1_complex	CO9A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC083EDDA21	Q2UY09	integrin_a2b1_complex	COSA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0847A64D2	P02751	integrin_aVb5_complex	FINC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0859FAC25	Q86WN2	Type_I_IFNR	IFNE_HUMAN		curated	PMID:9208871	TRUE	RVentoTormo					
CPI_SC0861656EC	P12107	integrin_a11b1_complex	COBA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC087556B01	P29400	integrin_a10b1_complex	CO4A5_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08923F7F7	Q9Y624	integrin_aLb2_complex	JAM1_HUMAN		curated	PMID:11812992;PMID:15528364	TRUE	RVentoTormo					
CPI_SC08938BB1C	Q96P44	integrin_a10b1_complex	COLA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08968AFE6	O14793	TGFR_AVR2B	GDF8_HUMAN		curated	PMID:22710174	TRUE	RVentoTormo					
CPI_SC089D4762F	A8TX70	integrin_a1b1_complex	CO6A5_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08A98E7D4	Q02388	integrin_a2b1_complex	CO7A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08AA91C84	Q9UMD9	integrin_a1b1_complex	COHA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08AF9CA91	P25067	integrin_a11b1_complex	CO8A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08B1D5269	P25940	integrin_a10b1_complex	CO5A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08B2AD7C6	P02751	integrin_a5b1_complex	FINC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08B6B74FB	P02751	integrin_a2Bb3_complex	FINC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08BF895FC	Q5TAT6	integrin_a1b1_complex	CODA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08CC68F11	P27658	integrin_a11b1_complex	CO8A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08D8A859F	P12109	integrin_a2b1_complex	CO6A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08E75294D	P39059	integrin_a10b1_complex	COFA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08E97F7CA	P19320	integrin_a4b7_complex	VCAM1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC08F797F90	P20849	integrin_a2b1_complex	CO9A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC090068F7B	Q969D9	TSLPR	TSLP_HUMAN		curated	PDB:5j11	TRUE	RVentoTormo					
CPI_SC090311934	Q17RW2	integrin_a10b1_complex	COOA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC090855C8E	P02751	integrin_aVb3_complex	FINC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC090DB3159	Q17RW2	integrin_a1b1_complex	COOA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC091173D82	P53420	integrin_a1b1_complex	CO4A4_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC091D10DFA	P01574	Type_I_IFNR	IFNB_HUMAN		curated	PMID:9208871	TRUE	RVentoTormo					
CPI_SC092659F65	Q14773	integrin_aLb2_complex	ICAM4_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC092C3E4DF	P02751	integrin_a8b1_complex	FINC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC09458C6C0	P01569	Type_I_IFNR	IFNA5_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC095A2C115	Q03405	integrin_aVb3_complex	UPAR_HUMAN		curated	PMID:11053440;PMID:15863511	TRUE	RVentoTormo					
CPI_SC096929DB0	P02751	integrin_aVb1_complex	FINC_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0974B60B7	P29965	integrin_a2Bb3_complex	CD40L_HUMAN		curated	PMID:11875495	TRUE	RVentoTormo					
CPI_SC0984894BC	P01137	TGFbeta_receptor2	TGFB1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0988E0218	P10451	integrin_aVb3_complex	OSTP_HUMAN		curated	PMID:24442579	TRUE	RVentoTormo					
CPI_SC098B43B5A	Q13477	integrin_a4b7_complex	MADCA_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC098C06330	P01137	TGFbeta_receptor1	TGFB1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC09938698A	Q6UVK1	integrin_a3b1_complex	CSPG4_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC09AF1889C	P32881	Type_I_IFNR	IFNA8_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC09C06C70F	Q96P44	integrin_a1b1_complex	COLA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC09C0B5D08	P29400	integrin_a2b1_complex	CO4A5_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC09DE07794	Q8NFW1	integrin_a2b1_complex	COMA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC09DFB2ACA	Q14993	integrin_a10b1_complex	COJA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC09E5431A2	P01579	Type_II_IFNR	IFNG_HUMAN		curated	PMID:9208871	TRUE	RVentoTormo					
CPI_SC09FDA4F45	P12109	integrin_a1b1_complex	CO6A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A0532ADC	P02462	integrin_a11b1_complex	CO4A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A05D3880	P04216	integrin_aMb2_complex	THY1_HUMAN		curated	PMID:15850796	TRUE	RVentoTormo					
CPI_SC0A199B69E	Q03692	integrin_a10b1_complex	COAA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A2FE9693	P11047	integrin_a7b1_complex	LAMC1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A3F146C2	Q01955	integrin_a10b1_complex	CO4A3_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A54B5323	P12110	integrin_a11b1_complex	CO6A2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A58E6695	P24821	integrin_aVb3_complex	TENA_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A68C5F13	P05019	integrin_a6b4_complex	IGF1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A8902C85	P02461	integrin_a11b1_complex	CO3A1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A8A78670	P01568	Type_I_IFNR	IFN21_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A8E69BC5	P13942	integrin_a1b1_complex	COBA2_HUMAN		curated	uniprot	TRUE	RVentoTormo					
CPI_SC0A9458008	P05362	integrin_aXb2_complex	ICAM1_HUMAN		curated	PMID:16252253	TRUE	RVentoTormo					
CPI_SC0A9EB628A	P19320	integrin_a4b1_complex	VCAM1_HUMAN		curated	PMC4368157	TRUE	RVentoTormo					
CPI_SC0AD6D8724	Q96A83	integrin_a2b1_complex	COQA1_HUMAN		curated	uniprot	TRUE	RVentoTormo					
